Sl no.,State Name,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
855,KERELA,Malappuram,Kondotty,Amla(Nelli Kai),Other,FAQ,4800,5000,4900,1/5/2021
856,KERELA,Malappuram,Kottakkal,Amla(Nelli Kai),Other,FAQ,4700,4800,4750,1/5/2021
857,KERELA,Malappuram,Perinthalmanna,Amla(Nelli Kai),Amla,FAQ,2800,3200,3000,1/5/2021
858,MAHARASHTRA,Pune,Pune,Amla(Nelli Kai),Other,FAQ,1500,2500,2000,1/5/2021
859,PUNJAB,Amritsar,Amritsar(Amritsar Mewa Mandi),Amla(Nelli Kai),Amla,FAQ,300,1000,700,1/5/2021
860,PUNJAB,Barnala,Barnala,Amla(Nelli Kai),Amla,FAQ,1800,2200,2000,1/5/2021
861,PUNJAB,Sangrur,Malerkotla,Amla(Nelli Kai),Amla,FAQ,1650,2000,1800,1/5/2021
862,PUNJAB,Muktsar,Muktsar,Amla(Nelli Kai),Amla,FAQ,1000,1500,1250,1/5/2021
863,RAJASTHAN,Chittorgarh,Chittorgarh,Amla(Nelli Kai),Other,FAQ,1000,1500,1250,1/5/2021
864,RAJASTHAN,Jaipur,Chomu(F&V),Amla(Nelli Kai),Other,FAQ,1500,2500,2000,1/5/2021
865,RAJASTHAN,Udaipur,Udaipur,Amla(Nelli Kai),Other,FAQ,10000,14000,12000,1/5/2021
866,UTTAR PRADESH,Faizabad,Faizabad,Amla(Nelli Kai),Amla,FAQ,1525,1700,1550,1/5/2021
867,GUJARAT,Ahmedabad,Ahmedabad,Amla(Nelli Kai),Other,FAQ,1500,3000,2350,1/4/2021
868,GUJARAT,Surendranagar,Vadhvan,Amla(Nelli Kai),Amla,FAQ,1000,1250,1125,1/4/2021
869,GUJARAT,Vadodara(Baroda),Vadodara(Sayajipura),Amla(Nelli Kai),Other,FAQ,1500,2000,1800,1/4/2021
870,KERELA,Malappuram,Kondotty,Amla(Nelli Kai),Other,FAQ,4900,5100,5000,1/4/2021
871,KERELA,Malappuram,Perinthalmanna,Amla(Nelli Kai),Amla,FAQ,2800,3200,3000,1/4/2021
872,ANDHRA PRADESH,Amarawati,Amrawati(Frui & Veg. Market),Amla(Nelli Kai),Other,FAQ,1500,2000,1750,1/4/2021
873,MAHARASHTRA,Pune,Pune,Amla(Nelli Kai),Other,FAQ,1500,2200,1900,1/4/2021
874,PUNJAB,Fazilka,Abohar,Amla(Nelli Kai),Amla,FAQ,0,0,1850,1/4/2021
875,PUNJAB,Amritsar,Amritsar(Amritsar Mewa Mandi),Amla(Nelli Kai),Amla,FAQ,500,1100,900,1/4/2021
876,PUNJAB,Muktsar,Bariwala,Amla(Nelli Kai),Amla,FAQ,1500,1500,1500,1/4/2021
877,PUNJAB,Barnala,Barnala,Amla(Nelli Kai),Amla,FAQ,1300,1300,1300,1/4/2021
878,PUNJAB,Muktsar,Muktsar,Amla(Nelli Kai),Amla,FAQ,1000,1500,1250,1/4/2021
879,RAJASTHAN,Chittorgarh,Chittorgarh,Amla(Nelli Kai),Other,FAQ,1200,1500,1350,1/4/2021
880,RAJASTHAN,Jaipur,Chomu(F&V),Amla(Nelli Kai),Other,FAQ,1500,2500,2000,1/4/2021
881,RAJASTHAN,Kota,Kota (FV),Amla(Nelli Kai),Other,FAQ,1000,1400,1200,1/4/2021
882,RAJASTHAN,Udaipur,Udaipur,Amla(Nelli Kai),Other,FAQ,10000,14000,12000,1/4/2021
883,GUJARAT,Vadodara(Baroda),Vadodara(Sayajipura),Amla(Nelli Kai),Other,FAQ,1500,2000,1800,1/3/2021
884,MAHARASHTRA,Pune,Pune,Amla(Nelli Kai),Other,FAQ,1500,2500,2000,1/3/2021
885,RAJASTHAN,Chittorgarh,Chittorgarh,Amla(Nelli Kai),Other,FAQ,1000,1500,1300,1/3/2021
886,RAJASTHAN,Jaipur,Chomu(F&V),Amla(Nelli Kai),Other,FAQ,1500,2500,2000,1/3/2021
887,RAJASTHAN,Kota,Kota (FV),Amla(Nelli Kai),Other,FAQ,1000,1500,1250,1/3/2021
888,GUJARAT,Surendranagar,Vadhvan,Amla(Nelli Kai),Amla,FAQ,1000,1250,1125,1/2/2021
889,GUJARAT,Vadodara(Baroda),Vadodara(Sayajipura),Amla(Nelli Kai),Other,FAQ,1500,2000,1800,1/2/2021
890,KERELA,Malappuram,Kondotty,Amla(Nelli Kai),Other,FAQ,4400,4600,4500,1/2/2021
891,ANDHRA PRADESH,Amarawati,Amrawati(Frui & Veg. Market),Amla(Nelli Kai),Other,FAQ,1500,2000,1750,1/2/2021
892,PUNJAB,Fazilka,Abohar,Amla(Nelli Kai),Amla,FAQ,1850,2105,2105,1/2/2021
893,PUNJAB,Amritsar,Amritsar(Amritsar Mewa Mandi),Amla(Nelli Kai),Amla,FAQ,700,1500,1200,1/2/2021
894,PUNJAB,Muktsar,Bariwala,Amla(Nelli Kai),Amla,FAQ,1500,1500,1500,1/2/2021
895,PUNJAB,Barnala,Barnala,Amla(Nelli Kai),Amla,FAQ,1500,1700,1600,1/2/2021
896,,Bhatinda,Maur,Amla(Nelli Kai),Amla,FAQ,4000,4100,4050,1/2/2021
897,PUNJAB,Muktsar,Muktsar,Amla(Nelli Kai),Amla,FAQ,1000,1500,1250,1/2/2021
898,PUNJAB,Sangrur,Sangrur,Amla(Nelli Kai),Amla,FAQ,1500,1500,1500,1/2/2021
899,RAJASTHAN,Chittorgarh,Chittorgarh,Amla(Nelli Kai),Other,FAQ,1200,1500,1350,1/2/2021
900,RAJASTHAN,Jaipur,Chomu(F&V),Amla(Nelli Kai),Other,FAQ,1500,2500,2000,1/2/2021
901,RAJASTHAN,Kota,Kota (FV),Amla(Nelli Kai),Other,FAQ,1000,1800,1400,1/2/2021
902,GUJARAT,Surendranagar,Vadhvan,Amla(Nelli Kai),Amla,FAQ,1000,1250,1125,1/1/2021
903,GUJARAT,Vadodara(Baroda),Vadodara(Sayajipura),Amla(Nelli Kai),Other,FAQ,1800,2000,1950,1/1/2021
904,KERELA,Malappuram,Kondotty,Amla(Nelli Kai),Other,FAQ,4400,4600,4500,1/1/2021
905,KERELA,Malappuram,Kottakkal,Amla(Nelli Kai),Other,FAQ,4200,4300,4250,1/1/2021
906,KERELA,Malappuram,Perinthalmanna,Amla(Nelli Kai),Amla,FAQ,2800,3200,3000,1/1/2021
907,MAHARASHTRA,Pune,Pune,Amla(Nelli Kai),Other,FAQ,1500,2500,2000,1/1/2021
908,PUNJAB,Amritsar,Amritsar(Amritsar Mewa Mandi),Amla(Nelli Kai),Amla,FAQ,700,1200,900,1/1/2021
909,PUNJAB,Muktsar,Muktsar,Amla(Nelli Kai),Amla,FAQ,1000,1500,1250,1/1/2021
910,PUNJAB,Sangrur,Sangrur,Amla(Nelli Kai),Amla,FAQ,1200,1200,1200,1/1/2021
911,RAJASTHAN,Jaipur,Chomu(F&V),Amla(Nelli Kai),Other,FAQ,1500,2500,2000,1/1/2021
