Sl no.,State Name,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
254,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2200,2000,3/27/2021
255,KERELA,Kollam,Chathanoor,Amphophalus,Other,FAQ,2200,2600,2400,3/27/2021
256,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,1900,2200,2000,3/27/2021
257,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2000,2500,2000,3/27/2021
258,KERELA,Kottayam,Kanjirappally,Amphophalus,Other,FAQ,2500,3000,2800,3/27/2021
259,KERELA,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,1700,1900,1800,3/27/2021
260,KERELA,Kollam,Kollam,Amphophalus,Other,FAQ,2200,2500,2400,3/27/2021
261,KERELA,Malappuram,Kondotty,Amphophalus,Other,FAQ,1900,2100,2000,3/27/2021
262,KERELA,Malappuram,Kottakkal,Amphophalus,Other,FAQ,1700,1800,1750,3/27/2021
263,KERELA,Alappuzha,Mannar,Amphophalus,Other,FAQ,2000,2200,2100,3/27/2021
264,KERELA,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,FAQ,2200,2600,2400,3/27/2021
265,KERELA,Kasargod,Neeleswaram,Amphophalus,Other,FAQ,4800,5000,4900,3/27/2021
266,KERELA,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,1500,1700,1600,3/27/2021
267,KERELA,Ernakulam,Piravam,Amphophalus,Other,FAQ,2000,3000,2500,3/27/2021
268,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,2000,2200,2000,3/27/2021
269,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2400,4000,3000,3/27/2021
270,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2350,2450,2400,3/26/2021
271,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2500,3500,3000,3/26/2021
272,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2200,2000,3/26/2021
273,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,1800,2100,2000,3/26/2021
274,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2000,2500,2000,3/26/2021
275,KERELA,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/26/2021
276,KERELA,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,FAQ,2200,2600,2400,3/26/2021
277,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,1700,2000,1800,3/26/2021
278,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2400,4000,3000,3/26/2021
279,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2350,2450,2400,3/26/2021
280,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2500,3500,3000,3/26/2021
281,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2200,2000,3/26/2021
282,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,1800,2100,2000,3/26/2021
283,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2000,2500,2000,3/26/2021
284,KERELA,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/26/2021
285,KERELA,Kottayam,Kanjirappally,Amphophalus,Other,FAQ,3000,3400,3200,3/26/2021
286,KERELA,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,1900,2100,2000,3/26/2021
287,KERELA,Kollam,Kollam,Amphophalus,Other,FAQ,1600,2000,1800,3/26/2021
288,KERELA,Malappuram,Kondotty,Amphophalus,Other,FAQ,1900,2100,2000,3/26/2021
289,KERELA,Malappuram,Kottakkal,Amphophalus,Other,FAQ,1800,1900,1850,3/26/2021
290,KERELA,Alappuzha,Madhavapuram,Amphophalus,Other,FAQ,3000,3500,3400,3/26/2021
291,KERELA,Wayanad,Manathavady,Amphophalus,Other,FAQ,1200,1250,1250,3/26/2021
292,KERELA,Alappuzha,Mannar,Amphophalus,Other,FAQ,1600,2000,1800,3/26/2021
293,KERELA,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,FAQ,2200,2600,2400,3/26/2021
294,KERELA,Kasargod,Neeleswaram,Amphophalus,Other,FAQ,4400,4600,4500,3/26/2021
295,KERELA,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,1400,1600,1500,3/26/2021
296,KERELA,Malappuram,Perinthalmanna,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/26/2021
297,KERELA,Ernakulam,Piravam,Amphophalus,Other,FAQ,2500,3500,3000,3/26/2021
298,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,1700,2000,1800,3/26/2021
299,KERELA,Kollam,Sasthamkotta,Amphophalus,Other,FAQ,3000,3600,3300,3/26/2021
300,KERELA,Kozhikode(Calicut),Thamarassery,Amphophalus,Other,FAQ,1900,2500,2200,3/26/2021
301,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2400,4000,3000,3/26/2021
302,KERELA,Idukki,Adimali,Amphophalus,Amphophalus,FAQ,2800,2800,2800,3/25/2021
303,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2400,2500,2450,3/25/2021
304,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2500,3500,3000,3/25/2021
305,KERELA,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,1600,1800,1700,3/25/2021
306,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2200,2000,3/25/2021
307,KERELA,Kollam,Chathanoor,Amphophalus,Other,FAQ,2200,2600,2400,3/25/2021
308,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,1900,2200,2000,3/25/2021
309,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2000,2500,2000,3/25/2021
310,KERELA,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/25/2021
311,KERELA,Kottayam,Kanjirappally,Amphophalus,Other,FAQ,3000,3400,3200,3/25/2021
312,KERELA,Kollam,Kollam,Amphophalus,Other,FAQ,1600,2000,1800,3/25/2021
313,KERELA,Malappuram,Kottakkal,Amphophalus,Other,FAQ,1800,1900,1850,3/25/2021
314,KERELA,Kollam,Kottarakkara,Amphophalus,Other,FAQ,3600,4000,3800,3/25/2021
315,KERELA,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,FAQ,2200,2600,2400,3/25/2021
316,KERELA,Kasargod,Neeleswaram,Amphophalus,Other,FAQ,4700,4900,4800,3/25/2021
317,KERELA,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,3300,3500,3400,3/25/2021
318,KERELA,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,1400,1600,1500,3/25/2021
319,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,1800,2000,1800,3/25/2021
320,KERELA,Idukki,Thodupuzha,Amphophalus,Other,FAQ,2000,2200,2200,3/25/2021
321,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2200,4000,3000,3/25/2021
322,KERELA,Idukki,Adimali,Amphophalus,Amphophalus,FAQ,2800,2800,2800,3/24/2021
323,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2350,2450,2400,3/24/2021
324,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2500,3500,3000,3/24/2021
325,KERELA,Thiruvananthapuram,Aralamoodu,Amphophalus,Amphophalus,FAQ,3000,3000,3000,3/24/2021
326,KERELA,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,1500,1700,1600,3/24/2021
327,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2200,2000,3/24/2021
328,KERELA,Kollam,Chathanoor,Amphophalus,Other,FAQ,2200,2600,2400,3/24/2021
329,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,1900,2200,2000,3/24/2021
330,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2000,2500,2000,3/24/2021
331,KERELA,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/24/2021
332,KERELA,Kottayam,Kanjirappally,Amphophalus,Other,FAQ,2500,3000,2800,3/24/2021
333,KERELA,Kollam,Kollam,Amphophalus,Other,FAQ,1600,2000,1800,3/24/2021
334,KERELA,Malappuram,Kondotty,Amphophalus,Other,FAQ,1900,2100,2000,3/24/2021
335,KERELA,Malappuram,Kottakkal,Amphophalus,Other,FAQ,1800,1900,1850,3/24/2021
336,KERELA,Kollam,Kottarakkara,Amphophalus,Other,FAQ,3500,3900,3700,3/24/2021
337,KERELA,Alappuzha,Madhavapuram,Amphophalus,Other,FAQ,3700,3900,3800,3/24/2021
338,KERELA,Alappuzha,Mannar,Amphophalus,Other,FAQ,2000,2200,2100,3/24/2021
339,KERELA,Kasargod,Neeleswaram,Amphophalus,Other,FAQ,4800,5200,5000,3/24/2021
340,KERELA,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,2600,3000,2800,3/24/2021
341,KERELA,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,1400,1600,1500,3/24/2021
342,KERELA,Malappuram,Perinthalmanna,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/24/2021
343,KERELA,Ernakulam,Piravam,Amphophalus,Other,FAQ,1500,2500,2000,3/24/2021
344,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,1700,2000,1800,3/24/2021
345,KERELA,Idukki,Thodupuzha,Amphophalus,Other,FAQ,2000,2200,2200,3/24/2021
346,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2400,4000,3000,3/24/2021
347,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2400,2500,2450,3/23/2021
348,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2500,3500,3000,3/23/2021
349,KERELA,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,1500,1700,1600,3/23/2021
350,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2200,2000,3/23/2021
351,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,1900,2200,2000,3/23/2021
352,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2000,2500,2000,3/23/2021
353,KERELA,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,2400,2800,2600,3/23/2021
354,KERELA,Kottayam,Kanjirappally,Amphophalus,Other,FAQ,2500,3000,2800,3/23/2021
355,KERELA,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,1700,1900,1800,3/23/2021
356,KERELA,Kollam,Kollam,Amphophalus,Other,FAQ,1600,2000,1800,3/23/2021
357,KERELA,Malappuram,Kondotty,Amphophalus,Other,FAQ,1900,2100,2000,3/23/2021
358,KERELA,Malappuram,Kottakkal,Amphophalus,Other,FAQ,1700,1800,1750,3/23/2021
359,KERELA,Kollam,Kottarakkara,Amphophalus,Other,FAQ,3600,4000,3800,3/23/2021
360,KERELA,Alappuzha,Madhavapuram,Amphophalus,Other,FAQ,3200,3500,3400,3/23/2021
361,KERELA,Wayanad,Manathavady,Amphophalus,Other,FAQ,1200,1250,1250,3/23/2021
362,KERELA,Alappuzha,Mannar,Amphophalus,Other,FAQ,2400,2600,2500,3/23/2021
363,KERELA,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/23/2021
364,KERELA,Kasargod,Neeleswaram,Amphophalus,Other,FAQ,4800,5000,4900,3/23/2021
365,KERELA,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,3300,3500,3400,3/23/2021
366,KERELA,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,1400,1600,1500,3/23/2021
367,KERELA,Ernakulam,Piravam,Amphophalus,Other,FAQ,1200,1600,1400,3/23/2021
368,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,1800,2000,1800,3/23/2021
369,KERELA,Kollam,Sasthamkotta,Amphophalus,Other,FAQ,2800,3200,3000,3/23/2021
370,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2400,4000,3000,3/23/2021
371,KERELA,Idukki,Adimali,Amphophalus,Amphophalus,FAQ,3000,3000,3000,3/22/2021
372,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2400,2500,2450,3/22/2021
373,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2500,3500,3000,3/22/2021
374,KERELA,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,1600,1800,1700,3/22/2021
375,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2200,2000,3/22/2021
376,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,1900,2200,2000,3/22/2021
377,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2000,2500,2000,3/22/2021
378,KERELA,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,2400,2800,2600,3/22/2021
379,KERELA,Kottayam,Kanjirappally,Amphophalus,Other,FAQ,2500,3000,2800,3/22/2021
380,KERELA,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,1700,1900,1800,3/22/2021
381,KERELA,Kollam,Kollam,Amphophalus,Other,FAQ,2200,2500,2400,3/22/2021
382,KERELA,Malappuram,Kondotty,Amphophalus,Other,FAQ,1900,2100,2000,3/22/2021
383,KERELA,Malappuram,Kottakkal,Amphophalus,Other,FAQ,1750,1850,1800,3/22/2021
384,KERELA,Kollam,Kottarakkara,Amphophalus,Other,FAQ,3400,3800,3600,3/22/2021
385,KERELA,Alappuzha,Madhavapuram,Amphophalus,Other,FAQ,3500,3900,3700,3/22/2021
386,KERELA,Wayanad,Manathavady,Amphophalus,Other,FAQ,1150,1200,1200,3/22/2021
387,KERELA,Alappuzha,Mannar,Amphophalus,Other,FAQ,2400,2700,2600,3/22/2021
388,KERELA,Kasargod,Neeleswaram,Amphophalus,Other,FAQ,4600,5000,4800,3/22/2021
389,KERELA,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,2600,3000,2800,3/22/2021
390,KERELA,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,1400,1600,1500,3/22/2021
391,KERELA,Thirssur,Pariyaram,Amphophalus,Amphophalus,FAQ,1400,1800,1600,3/22/2021
392,KERELA,Malappuram,Perinthalmanna,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/22/2021
393,KERELA,Ernakulam,Piravam,Amphophalus,Other,FAQ,1800,2500,2000,3/22/2021
394,KERELA,Kollam,Punalur,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/22/2021
395,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,1900,2000,1900,3/22/2021
396,KERELA,Kozhikode(Calicut),Thamarassery,Amphophalus,Other,FAQ,1800,2300,1900,3/22/2021
397,KERELA,Idukki,Thodupuzha,Amphophalus,Other,FAQ,2000,2200,2200,3/22/2021
398,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2300,4000,3000,3/22/2021
399,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2400,2500,2450,3/21/2021
400,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2300,2000,3/21/2021
401,KERELA,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,1700,1900,1800,3/21/2021
402,KERELA,Ernakulam,Keezhampara,Amphophalus,Amphophalus,FAQ,1400,1400,1400,3/21/2021
403,KERELA,Kollam,Kollam,Amphophalus,Other,FAQ,2200,2500,2400,3/21/2021
404,KERELA,Alappuzha,Madhavapuram,Amphophalus,Other,FAQ,4000,4400,4200,3/21/2021
405,KERELA,Alappuzha,Mannar,Amphophalus,Other,FAQ,2500,2600,2500,3/21/2021
406,KERELA,Idukki,Adimali,Amphophalus,Amphophalus,FAQ,3600,3600,3600,3/20/2021
407,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2400,2500,2450,3/20/2021
408,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2800,3800,3300,3/20/2021
409,KERELA,Thiruvananthapuram,Aralamoodu,Amphophalus,Amphophalus,FAQ,2500,2500,2500,3/20/2021
410,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1700,2200,2000,3/20/2021
411,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,1900,2200,2000,3/20/2021
412,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2800,3300,2800,3/20/2021
413,KERELA,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,2400,2800,2600,3/20/2021
414,KERELA,Kottayam,Kanjirappally,Amphophalus,Other,FAQ,3000,3400,3200,3/20/2021
415,KERELA,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,1800,2000,1900,3/20/2021
416,KERELA,Kollam,Kollam,Amphophalus,Other,FAQ,2200,2500,2400,3/20/2021
417,KERELA,Malappuram,Kondotty,Amphophalus,Other,FAQ,1900,2100,2000,3/20/2021
418,KERELA,Malappuram,Kottakkal,Amphophalus,Other,FAQ,1700,1800,1750,3/20/2021
419,KERELA,Kollam,Kottarakkara,Amphophalus,Other,FAQ,3600,4000,3800,3/20/2021
420,KERELA,Alappuzha,Madhavapuram,Amphophalus,Other,FAQ,3500,4000,3800,3/20/2021
421,KERELA,Wayanad,Manathavady,Amphophalus,Other,FAQ,1100,1200,1150,3/20/2021
422,KERELA,Kasargod,Neeleswaram,Amphophalus,Other,FAQ,4000,4400,4200,3/20/2021
423,KERELA,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,3300,3500,3400,3/20/2021
424,KERELA,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,1400,1600,1500,3/20/2021
425,KERELA,Malappuram,Perinthalmanna,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/20/2021
426,KERELA,Thiruvananthapuram,Pothencode,Amphophalus,Other,FAQ,2500,2800,2600,3/20/2021
427,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,2000,2100,2000,3/20/2021
428,KERELA,Kozhikode(Calicut),Thamarassery,Amphophalus,Other,FAQ,1700,2000,1800,3/20/2021
429,KERELA,Idukki,Thodupuzha,Amphophalus,Other,FAQ,1400,1600,1600,3/20/2021
430,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2400,4000,3000,3/20/2021
431,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2400,2500,2450,3/19/2021
432,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2500,3500,3000,3/19/2021
433,KERELA,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,1600,1800,1700,3/19/2021
434,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2200,2000,3/19/2021
435,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,2300,2700,2400,3/19/2021
436,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2800,3300,2800,3/19/2021
437,KERELA,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,2600,3000,2800,3/19/2021
438,KERELA,Kottayam,Kanjirappally,Amphophalus,Other,FAQ,3000,3400,3200,3/19/2021
439,KERELA,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,1700,1900,1800,3/19/2021
440,KERELA,Kollam,Kollam,Amphophalus,Other,FAQ,2200,2500,2400,3/19/2021
441,KERELA,Malappuram,Kottakkal,Amphophalus,Other,FAQ,1800,1900,1850,3/19/2021
442,KERELA,Kollam,Kottarakkara,Amphophalus,Other,FAQ,3600,4000,3800,3/19/2021
443,KERELA,Alappuzha,Madhavapuram,Amphophalus,Other,FAQ,4200,4500,4400,3/19/2021
444,KERELA,Wayanad,Manathavady,Amphophalus,Other,FAQ,1200,1250,1200,3/19/2021
445,KERELA,Alappuzha,Mannar,Amphophalus,Other,FAQ,2400,2600,2500,3/19/2021
446,KERELA,Kasargod,Neeleswaram,Amphophalus,Other,FAQ,4200,4400,4300,3/19/2021
447,KERELA,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,3600,4000,3800,3/19/2021
448,KERELA,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,1400,1600,1500,3/19/2021
449,KERELA,Thirssur,Pariyaram,Amphophalus,Amphophalus,FAQ,1800,2200,2000,3/19/2021
450,KERELA,Malappuram,Perinthalmanna,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/19/2021
451,KERELA,Ernakulam,Piravam,Amphophalus,Other,FAQ,2500,3500,3000,3/19/2021
452,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,1700,2000,1800,3/19/2021
453,KERELA,Kollam,Sasthamkotta,Amphophalus,Other,FAQ,2700,3300,3000,3/19/2021
454,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2400,4000,3000,3/19/2021
455,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2400,2500,2450,3/18/2021
456,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2500,3500,3000,3/18/2021
457,KERELA,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,1700,1900,1800,3/18/2021
458,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1700,2200,2000,3/18/2021
459,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,2400,2700,2500,3/18/2021
460,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2000,2500,2000,3/18/2021
461,KERELA,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,2400,2800,2600,3/18/2021
462,KERELA,Kottayam,Kanjirappally,Amphophalus,Other,FAQ,3000,3400,3200,3/18/2021
463,KERELA,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,1700,1900,1800,3/18/2021
464,KERELA,Ernakulam,Keezhampara,Amphophalus,Amphophalus,FAQ,1400,1600,1500,3/18/2021
465,KERELA,Malappuram,Kondotty,Amphophalus,Other,FAQ,1900,2100,2000,3/18/2021
466,KERELA,Malappuram,Kottakkal,Amphophalus,Other,FAQ,1750,1850,1800,3/18/2021
467,KERELA,Kollam,Kottarakkara,Amphophalus,Other,FAQ,3500,3900,3700,3/18/2021
468,KERELA,Wayanad,Manathavady,Amphophalus,Other,FAQ,1100,1200,1150,3/18/2021
469,KERELA,Alappuzha,Mannar,Amphophalus,Other,FAQ,2500,2800,2700,3/18/2021
470,KERELA,Kasargod,Neeleswaram,Amphophalus,Other,FAQ,4200,4400,4300,3/18/2021
471,KERELA,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,3300,3500,3400,3/18/2021
472,KERELA,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,1400,1600,1500,3/18/2021
473,KERELA,Malappuram,Perinthalmanna,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/18/2021
474,KERELA,Ernakulam,Piravam,Amphophalus,Other,FAQ,1500,2500,2000,3/18/2021
475,KERELA,Kollam,Punalur,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/18/2021
476,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,1700,2000,1800,3/18/2021
477,KERELA,Kozhikode(Calicut),Thamarassery,Amphophalus,Other,FAQ,1700,2400,2000,3/18/2021
478,KERELA,Idukki,Thodupuzha,Amphophalus,Other,FAQ,1400,1600,1600,3/18/2021
479,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2200,4000,3000,3/18/2021
480,KERELA,Idukki,Adimali,Amphophalus,Amphophalus,FAQ,3600,3600,3600,3/17/2021
481,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2400,2500,2450,3/17/2021
482,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2800,3800,3300,3/17/2021
483,KERELA,Thiruvananthapuram,Aralamoodu,Amphophalus,Amphophalus,FAQ,2500,2500,2500,3/17/2021
484,KERELA,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,1600,1800,1700,3/17/2021
485,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2200,2000,3/17/2021
486,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,2300,2700,2500,3/17/2021
487,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2000,2500,2000,3/17/2021
488,KERELA,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,2400,2800,2600,3/17/2021
489,KERELA,Kottayam,Kanjirappally,Amphophalus,Other,FAQ,3000,3400,3200,3/17/2021
490,KERELA,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,1700,1900,1800,3/17/2021
491,KERELA,Ernakulam,Keezhampara,Amphophalus,Amphophalus,FAQ,1300,1500,1400,3/17/2021
492,KERELA,Malappuram,Kondotty,Amphophalus,Other,FAQ,1900,2100,2000,3/17/2021
493,KERELA,Malappuram,Kottakkal,Amphophalus,Other,FAQ,1750,1900,1800,3/17/2021
494,KERELA,Kollam,Kottarakkara,Amphophalus,Other,FAQ,3500,3900,3700,3/17/2021
495,KERELA,Wayanad,Manathavady,Amphophalus,Other,FAQ,1250,1300,1250,3/17/2021
496,KERELA,Alappuzha,Mannar,Amphophalus,Other,FAQ,2500,2800,2600,3/17/2021
497,KERELA,Ernakulam,Moovattupuzha,Amphophalus,Other,FAQ,2100,2300,2200,3/17/2021
498,KERELA,Kasargod,Neeleswaram,Amphophalus,Other,FAQ,3800,4200,4000,3/17/2021
499,KERELA,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,3500,4000,3700,3/17/2021
500,KERELA,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,1400,1600,1500,3/17/2021
501,KERELA,Malappuram,Perinthalmanna,Amphophalus,Amphophalus,FAQ,2000,2400,2200,3/17/2021
502,KERELA,Ernakulam,Piravam,Amphophalus,Other,FAQ,2000,2500,2200,3/17/2021
503,KERELA,Thiruvananthapuram,Pothencode,Amphophalus,Other,FAQ,2400,2600,2500,3/17/2021
504,KERELA,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,1800,2000,1800,3/17/2021
505,KERELA,Kozhikode(Calicut),Thamarassery,Amphophalus,Other,FAQ,1700,2400,1900,3/17/2021
506,KERELA,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,2400,4000,3000,3/17/2021
507,KERELA,Idukki,Adimali,Amphophalus,Amphophalus,FAQ,3000,3600,3000,3/16/2021
508,KERELA,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,2400,2500,2450,3/16/2021
509,KERELA,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,2500,3500,3000,3/16/2021
510,KERELA,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,1700,1900,1800,3/16/2021
511,KERELA,Thiruvananthapuram,Attingal,Amphophalus,Other,FAQ,1800,2200,2000,3/16/2021
512,KERELA,Alappuzha,Chengannur,Amphophalus,Other,FAQ,2400,2800,2500,3/16/2021
513,KERELA,Alappuzha,Harippad,Amphophalus,Other,FAQ,2000,2500,2000,3/16/2021
